SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,AVG D PTS ALLOWED,AVG D PTS ALLOWED L3,OPP DEF EFF,OPP DEF EFF L3,OPP F%,OPP F% L3,OPP FB PTS,OPP FB PTS L3,OPP FB EFF,OPP FB EFF L3,OPP 2PTS,OPP 2PTS L3,OPP 3PTS,OPP 3PTS L3
22022,1629636,0022200295,"NOV 27, 2022",CLE @ DET,W,40,4,19,0.211,0,5,0.0,11,12,0.917,0,3,3,10,0,0,2,1,19,1,1,117.4,110.7,1.139,1.102,52.6,52.0,12.6,13.3,2.070,2.222,63.0,64.0,34.4,30.0
22022,1629636,0022200303,"NOV 28, 2022",CLE @ TOR,L,33,7,11,0.636,2,5,0.4,2,2,1.0,1,3,4,10,3,1,2,3,18,-8,1,109.6,112.0,1.079,1.079,49.1,49.6,14.4,18.7,2.322,2.545,54.3,60.7,36.9,35.0
22022,1629636,0022200312,"NOV 30, 2022",CLE vs. PHI,W,32,9,16,0.563,3,4,0.75,0,0,0.0,0,2,2,9,0,0,2,1,21,24,1,105.8,101.0,1.055,1.038,49.2,48.0,15.3,14.0,2.333,1.826,57.7,49.3,30.6,33.0
22022,1629636,0022200330,"DEC 02, 2022",CLE vs. ORL,W,37,6,15,0.4,2,6,0.333,4,4,1.0,0,1,1,6,1,0,1,0,18,-5,1,114.4,122.3,1.120,1.222,51.2,57.4,16.1,18.7,1.898,2.240,59.3,78.0,37.9,28.0
22022,1629636,0022200348,"DEC 04, 2022",CLE @ NYK,L,39,5,19,0.263,3,9,0.333,4,5,0.8,0,2,2,3,1,0,4,0,17,-17,1,116.4,113.3,1.108,1.125,50.4,49.9,14.7,9.7,2.262,1.706,55.4,51.3,42.1,47.0
22022,1629636,0022200360,"DEC 06, 2022",CLE vs. LAL,W,38,8,18,0.444,1,6,0.167,4,4,1.0,1,2,3,11,1,0,1,2,21,22,1,115.1,119.0,1.084,1.133,50.0,52.1,17.2,12.0,2.136,2.250,63.5,70.7,35.7,35.0
22022,1629636,0022200381,"DEC 09, 2022",CLE vs. SAC,L,35,7,17,0.412,3,7,0.429,1,1,1.0,0,2,2,6,2,0,6,2,18,-13,1,116.0,107.7,1.099,1.043,50.6,48.0,10.9,11.7,1.503,2.188,62.7,56.7,34.6,32.0
22022,1629636,0022200390,"DEC 10, 2022",CLE vs. OKC,W,34,3,9,0.333,1,4,0.25,6,6,1.0,0,3,3,8,2,0,6,1,13,9,1,117.9,121.7,1.095,1.093,50.3,50.2,12.6,20.0,1.557,1.818,60.8,68.0,37.3,37.0
22022,1629636,0022200406,"DEC 12, 2022",CLE @ SAS,L,39,7,22,0.318,1,6,0.167,3,3,1.0,2,5,7,9,1,0,4,2,18,10,1,120.4,117.7,1.150,1.162,52.5,52.7,16.1,9.3,2.049,2.154,64.2,60.0,39.0,42.0
22022,1629636,0022200421,"DEC 14, 2022",CLE @ DAL,W,34,4,11,0.364,1,3,0.333,3,3,1.0,0,2,2,6,2,0,0,2,12,5,1,110.1,121.3,1.097,1.196,50.6,54.3,13.4,19.3,2.086,3.412,57.7,62.7,34.0,40.0
22022,1629636,0022200431,"DEC 16, 2022",CLE vs. IND,W,36,5,11,0.455,2,4,0.5,8,8,1.0,2,4,6,10,2,0,3,2,20,11,1,115.7,114.0,1.094,1.083,50.1,50.6,14.9,14.7,1.924,2.316,57.7,61.3,37.0,32.0
22022,1629636,0022200440,"DEC 17, 2022",CLE vs. DAL,W,44,8,18,0.444,1,6,0.167,1,2,0.5,0,7,7,12,4,1,0,3,18,14,1,109.9,109.7,1.097,1.107,50.6,51.1,13.2,12.3,2.093,2.846,57.8,60.7,33.8,31.0
22022,1629636,0022200452,"DEC 19, 2022",CLE vs. UTA,W,30,7,11,0.636,2,4,0.5,1,1,1.0,0,1,1,8,0,0,6,2,17,25,1,116.0,117.3,1.110,1.101,51.9,51.3,15.9,10.7,2.040,1.280,65.4,65.3,31.5,34.0
22022,1629636,0022200466,"DEC 21, 2022",CLE vs. MIL,W,37,9,19,0.474,2,5,0.4,3,4,0.75,1,3,4,2,1,0,4,4,23,4,1,108.8,119.3,1.053,1.161,48.3,51.9,12.5,12.0,1.909,1.895,57.9,60.7,35.0,46.0
22022,1629636,0022200484,"DEC 23, 2022",CLE vs. TOR,L,31,6,13,0.462,2,5,0.4,3,3,1.0,0,1,1,8,1,0,5,3,17,-12,1,110.9,112.0,1.095,1.129,49.9,50.3,15.5,15.3,2.570,2.875,55.4,48.7,36.7,44.0
22022,1629636,0022200498,"DEC 26, 2022",CLE vs. BKN,L,40,14,20,0.7,5,7,0.714,13,15,0.867,1,2,3,8,1,0,1,1,46,6,1,111.1,111.3,1.090,1.093,50.2,51.4,14.3,13.0,1.854,1.773,55.3,60.7,36.9,29.0
22022,1629636,0022200524,"DEC 29, 2022",CLE @ IND,L,35,8,11,0.727,2,3,0.667,0,2,0.0,1,0,1,8,0,0,1,1,18,-12,1,115.1,111.7,1.097,1.099,50.3,50.1,14.6,13.3,1.903,1.905,57.3,56.7,36.9,37.0
22022,1629636,0022200588,"JAN 06, 2023",CLE @ DEN,L,33,8,20,0.4,1,6,0.167,4,6,0.667,1,3,4,8,0,0,1,3,21,-15,1,113.9,108.7,1.115,1.071,51.3,50.8,14.1,14.0,1.814,1.909,59.0,61.3,36.9,27.0
22022,1629636,0022200603,"JAN 08, 2023",CLE @ PHX,W,35,8,17,0.471,2,5,0.4,4,5,0.8,0,2,2,7,2,0,2,1,22,22,1,111.0,98.7,1.093,1.029,50.7,46.9,12.0,6.0,1.689,0.900,57.3,42.0,33.0,36.0
22022,1629636,0022200614,"JAN 10, 2023",CLE @ UTA,L,38,8,18,0.444,1,4,0.25,4,4,1.0,0,5,5,6,0,0,4,3,21,5,1,116.9,121.0,1.120,1.145,52.2,51.9,16.3,17.3,2.128,2.167,65.1,56.7,32.5,43.0
22022,1629636,0022200631,"JAN 12, 2023",CLE @ POR,W,33,5,12,0.417,2,3,0.667,8,10,0.8,0,2,2,10,0,0,4,4,20,7,1,112.0,111.3,1.102,1.069,51.0,50.0,15.1,19.7,1.847,1.788,59.0,60.0,34.4,28.0
22022,1629636,0022200645,"JAN 14, 2023",CLE @ MIN,L,35,6,11,0.545,1,3,0.333,2,2,1.0,0,3,3,4,0,0,4,2,15,-4,1,115.5,115.7,1.100,1.102,50.2,49.9,14.9,18.0,1.811,1.929,55.2,56.7,41.1,42.0
22022,1629636,0022200658,"JAN 16, 2023",CLE vs. NOP,W,40,9,22,0.409,5,10,0.5,7,7,1.0,2,4,6,11,1,0,2,2,30,16,1,113.3,115.7,1.079,1.107,49.4,50.9,14.1,16.0,1.918,2.526,58.0,62.0,37.3,36.0
22022,1629636,0022200672,"JAN 18, 2023",CLE @ MEM,L,39,7,17,0.412,5,11,0.455,5,6,0.833,0,5,5,14,2,0,2,3,24,10,1,111.6,115.7,1.056,1.048,48.2,48.3,13.0,13.3,1.821,2.500,55.0,63.3,38.2,32.0
22022,1629636,0022200685,"JAN 20, 2023",CLE vs. GSW,L,40,10,25,0.4,3,11,0.273,8,8,1.0,0,2,2,9,2,0,4,0,31,-1,1,118.0,123.7,1.104,1.111,50.7,50.4,13.6,13.0,1.715,1.345,58.5,60.7,38.9,42.0
22022,1629636,0022200695,"JAN 21, 2023",CLE vs. MIL,W,36,9,16,0.563,1,3,0.333,2,2,1.0,1,2,3,10,2,0,1,2,21,19,1,111.3,117.3,1.077,1.184,49.4,53.2,13.2,11.7,1.845,1.591,59.8,60.7,35.2,43.0
22022,1629636,0022200715,"JAN 24, 2023",CLE @ NYK,L,35,6,17,0.353,2,6,0.333,8,10,0.8,1,3,4,6,2,0,1,0,22,20,1,112.3,126.7,1.098,1.294,50.0,58.3,12.8,11.7,2.132,1.522,54.4,63.3,39.3,44.0
22022,1629636,0022200733,"JAN 26, 2023",CLE @ HOU,W,33,9,16,0.563,5,8,0.625,3,3,1.0,2,2,4,9,3,0,1,1,26,17,1,117.2,111.7,1.132,1.058,51.1,47.1,17.5,17.0,1.979,1.545,55.3,48.7,43.1,45.0
22022,1629636,0022200739,"JAN 27, 2023",CLE @ OKC,L,37,10,23,0.435,3,8,0.375,8,10,0.8,0,2,2,13,4,0,2,2,31,-10,1,116.0,118.0,1.094,1.172,50.3,55.6,10.9,6.7,1.462,1.538,57.8,62.7,37.7,33.0
22022,1629636,0022200754,"JAN 29, 2023",CLE vs. LAC,W,23,5,7,0.714,2,3,0.667,4,4,1.0,0,2,2,10,0,0,1,0,16,27,1,110.5,109.3,1.095,1.102,50.4,52.0,14.3,13.3,1.823,1.818,58.0,62.0,35.2,31.0
22022,1629636,0022200764,"JAN 31, 2023",CLE vs. MIA,L,31,7,13,0.538,2,7,0.286,0,0,0.0,0,1,1,5,1,0,3,5,16,6,1,108.4,107.3,1.076,1.056,48.5,48.2,11.9,14.0,1.739,2.625,52.2,48.7,39.7,37.0
22022,1629636,0022200779,"FEB 02, 2023",CLE vs. MEM,W,33,11,19,0.579,4,6,0.667,6,6,1.0,0,2,2,11,0,0,4,2,32,15,1,112.5,111.0,1.065,1.098,48.4,49.6,13.5,16.0,1.898,2.526,54.9,56.7,38.9,36.0
22022,1629636,0022200803,"FEB 05, 2023",CLE @ IND,W,35,8,13,0.615,4,6,0.667,4,4,1.0,1,2,3,6,0,0,1,3,24,25,1,116.9,109.3,1.111,1.073,50.9,50.7,15.1,18.0,1.913,2.250,58.7,62.7,37.8,28.0
22022,1629636,0022200809,"FEB 06, 2023",CLE @ WAS,W,28,9,15,0.6,5,9,0.556,0,2,0.0,0,2,2,5,3,0,3,1,23,18,1,113.5,118.3,1.106,1.158,50.8,52.9,13.4,17.3,2.041,3.467,60.2,60.0,35.0,38.0
22022,1629636,0022200842,"FEB 10, 2023",CLE @ NOP,W,23,4,6,0.667,2,3,0.667,1,2,0.5,1,1,2,7,0,0,3,3,11,15,1,113.5,112.3,1.090,1.109,50.0,51.5,14.1,13.7,1.929,3.154,58.0,56.0,37.1,34.0
22022,1629636,0022200852,"FEB 11, 2023",CLE vs. CHI,W,37,6,14,0.429,3,6,0.5,4,4,1.0,0,2,2,7,0,0,5,4,19,1,1,113.9,108.0,1.099,1.021,50.0,46.3,13.0,15.0,1.930,1.800,57.0,54.7,38.9,36.0
22022,1629636,0022200858,"FEB 13, 2023",CLE vs. SAS,W,30,7,13,0.538,0,4,0.0,2,2,1.0,0,2,2,7,0,0,6,4,16,-8,1,122.8,125.0,1.167,1.094,53.8,52.3,15.1,17.3,1.809,2.000,67.3,74.7,37.4,27.0
22022,1629636,0022200875,"FEB 15, 2023",CLE @ PHI,L,43,10,14,0.714,3,3,1.0,4,6,0.667,0,2,2,6,3,0,1,4,27,-10,1,110.4,103.3,1.087,1.063,50.2,48.9,16.2,18.0,2.413,3.000,58.1,56.7,33.7,30.0
22022,1629636,0022200886,"FEB 23, 2023",CLE vs. DEN,L,37,7,20,0.35,1,6,0.167,7,8,0.875,0,1,1,5,2,0,2,2,22,-12,1,112.7,107.3,1.105,1.071,51.1,49.5,13.8,10.7,1.789,1.143,59.9,56.0,34.8,34.0
22022,1629636,0022200896,"FEB 24, 2023",CLE @ ATL,L,31,11,19,0.579,4,8,0.5,7,7,1.0,0,0,0,2,2,0,3,1,33,-10,1,116.7,124.0,1.115,1.146,51.4,51.3,15.4,22.3,2.078,4.188,62.5,62.0,35.3,45.0
22022,1629636,0022200914,"FEB 26, 2023",CLE vs. TOR,W,34,6,12,0.5,3,4,0.75,3,3,1.0,1,2,3,11,0,2,0,1,18,39,1,112.1,104.7,1.103,1.027,50.4,47.5,15.1,15.3,2.525,2.875,56.4,58.7,37.0,32.0
22022,1629636,0022200935,"MAR 01, 2023",CLE @ BOS,L,41,12,21,0.571,5,9,0.556,0,3,0.0,0,3,3,9,4,0,4,2,29,1,1,112.0,118.0,1.090,1.168,50.1,53.4,13.2,16.0,1.993,2.000,60.5,52.0,35.1,43.0
22022,1629636,0022200957,"MAR 04, 2023",CLE vs. DET,W,24,8,11,0.727,5,6,0.833,0,0,0.0,1,2,3,7,2,0,2,4,21,20,1,119.2,109.7,1.145,1.070,53.0,50.5,12.8,12.3,1.733,1.423,62.6,56.7,36.3,32.0
22022,1629636,0022200971,"MAR 06, 2023",CLE vs. BOS,W,42,6,18,0.333,2,7,0.286,3,4,0.75,0,5,5,12,1,0,3,2,17,17,1,112.4,119.7,1.091,1.111,50.2,51.5,13.3,15.0,1.986,1.875,60.6,62.0,35.3,39.0
22022,1629636,0022200987,"MAR 08, 2023",CLE @ MIA,W,39,8,16,0.5,3,6,0.5,6,6,1.0,0,0,0,7,2,0,3,5,25,7,1,109.1,119.7,1.088,1.211,49.2,56.2,12.5,16.3,1.803,1.960,53.3,66.7,39.2,35.0
22022,1629636,0022201015,"MAR 12, 2023",CLE @ CHA,W,39,8,20,0.4,2,10,0.2,10,13,0.769,0,6,6,6,1,0,4,1,28,22,1,117.5,109.0,1.117,1.087,51.2,51.0,12.0,10.3,1.814,2.583,61.0,64.7,37.4,27.0
22022,1629636,0022201027,"MAR 14, 2023",CLE @ CHA,W,28,7,15,0.467,2,4,0.5,3,5,0.6,0,3,3,7,1,0,2,1,19,14,1,117.5,112.0,1.117,1.100,51.3,52.6,12.0,10.7,1.809,1.882,61.1,69.3,37.2,23.0
22022,1629636,0022201035,"MAR 15, 2023",CLE vs. PHI,L,36,6,17,0.353,1,7,0.143,2,2,1.0,0,2,2,5,0,0,4,3,15,-11,1,110.7,102.0,1.096,1.048,50.5,48.8,15.8,12.0,2.383,1.895,57.3,52.0,34.6,32.0
22022,1629636,0022201049,"MAR 17, 2023",CLE vs. WAS,W,37,11,19,0.579,1,5,0.2,1,1,1.0,2,2,4,9,0,0,1,0,24,21,1,113.2,107.7,1.112,1.083,51.0,48.9,13.8,12.3,1.969,1.609,60.0,56.7,35.6,36.0
22022,1629636,0022201079,"MAR 21, 2023",CLE @ BKN,W,32,7,13,0.538,1,3,0.333,2,2,1.0,0,1,1,6,1,0,5,1,17,-5,1,112.8,110.0,1.106,1.115,51.0,50.8,13.4,12.7,1.890,2.375,57.6,55.3,36.2,36.0
22022,1629636,0022201094,"MAR 23, 2023",CLE @ BKN,W,39,4,16,0.25,2,6,0.333,3,3,1.0,0,1,1,8,3,0,3,2,13,15,1,112.9,108.0,1.107,1.116,51.0,50.3,13.3,9.0,1.886,2.077,57.6,51.3,36.3,39.0
22022,1629636,0022201117,"MAR 26, 2023",CLE vs. HOU,W,38,6,16,0.375,1,4,0.25,4,4,1.0,1,3,4,8,0,0,1,4,17,21,1,118.7,134.0,1.152,1.295,51.7,56.9,17.6,26.3,1.983,2.469,55.2,61.3,44.1,54.0
22022,1629636,0022201131,"MAR 28, 2023",CLE @ ATL,L,41,10,22,0.455,1,6,0.167,6,6,1.0,0,2,2,5,0,1,4,4,27,8,1,117.8,126.0,1.126,1.191,51.8,54.4,15.7,17.7,2.090,2.409,63.3,71.3,35.8,38.0
22022,1629636,0022201154,"MAR 31, 2023",CLE vs. NYK,L,38,8,19,0.421,2,4,0.5,2,2,1.0,0,3,3,9,0,0,2,2,20,-10,1,112.5,106.0,1.106,1.069,50.4,49.1,12.6,13.3,2.081,2.105,55.5,56.0,38.6,33.0
22022,1629636,0022201173,"APR 02, 2023",CLE vs. IND,W,39,8,20,0.4,2,3,0.667,2,2,1.0,1,2,3,6,2,0,2,2,20,3,1,119.0,131.0,1.135,1.234,52.2,57.9,14.7,21.0,1.880,2.864,61.4,76.7,37.1,32.0
22022,1629636,0022201178,"APR 04, 2023",CLE @ ORL,W,38,6,16,0.375,1,4,0.25,3,3,1.0,0,2,2,10,0,1,3,1,16,14,1,113.9,108.0,1.104,1.007,50.3,45.8,14.4,14.3,1.894,2.150,56.8,51.3,38.6,38.0
